miRNA,mLi_1,mLi_2,mLi_3,mLu_1,mLu_2,mLu_3,nCR_1,nCR_2,nCR_3,nLi_1,nLi_2,nLi_3,nLu_1,nLu_2,nLu_3,pCRC_1,pCRC_2,pCRC_3
Hsa-Mir-506-P10_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P10_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P11_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P11_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P12_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P12_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P13_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P13_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P1_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P1_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P2_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P3_3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P3_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P4a1_3p/506-P4a2_3p/506-P4b_3p,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0
Hsa-Mir-506-P4a1_5p*/506-P4a2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P4b_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P5_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P5_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P6a1_3p*/506-P6a2_3p*/506-P6c_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P6a1_5p/506-P6a2_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P6b_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P6b_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P6c_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P7a_3p/506-P7b_3p/506-P7c_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P7a_5p*/506-P7b_5p*/506-P7c_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P8_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P8_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P9_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-506-P9_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5094_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5094_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-511_3p,2.0,0.0,0.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0
Hsa-Mir-511_5p,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,9.0,11.0,7.0,5.0,8.0,20.0,0.0,3.0,0.0
Hsa-Mir-5194_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5194_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-541_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-541_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-542-v1_3p/542-v2_3p,24.0,5.0,2.0,5.0,14.0,24.0,0.0,0.0,0.0,16.0,8.0,3.0,3.0,0.0,15.0,0.0,5.0,3.0
Hsa-Mir-542-v1_5p*/542-v2_5p*,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
Hsa-Mir-544_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-544_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-550-P1_3p/550-P2_3p/550-P3_3p,2.0,6.0,6.0,0.0,4.0,0.0,3.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0
Hsa-Mir-550-P1_5p*/550-P2_5p*/550-P3_5p*,0.0,6.0,7.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Hsa-Mir-551-P1_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hsa-Mir-551-P1_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-551-P2_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0
Hsa-Mir-551-P2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-552_3p,19.0,42.0,39.0,40.0,77.0,35.0,5.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,12.0
Hsa-Mir-552_5p*,19.0,27.0,32.0,13.0,35.0,13.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0
Hsa-Mir-556_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Hsa-Mir-556_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5579_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5579_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5581_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5581_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5586_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5586_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-561_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-561_5p,2.0,7.0,11.0,6.0,14.0,12.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,8.0,4.0,6.0,7.0
Hsa-Mir-5683_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5683_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Hsa-Mir-5687_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5687_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5691_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5691_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-574_3p,301.0,289.0,364.0,134.0,44.0,120.0,349.0,545.0,315.0,831.0,395.0,812.0,150.0,248.0,115.0,108.0,108.0,121.0
Hsa-Mir-574_5p*,58.0,73.0,93.0,15.0,4.0,23.0,57.0,64.0,48.0,65.0,32.0,57.0,31.0,35.0,8.0,13.0,31.0,33.0
Hsa-Mir-576_3p*,0.0,0.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Hsa-Mir-576_5p,9.0,6.0,6.0,4.0,9.0,6.0,9.0,5.0,5.0,10.0,11.0,5.0,0.0,3.0,11.0,7.0,5.0,2.0
Hsa-Mir-577_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-577_5p,66.0,61.0,58.0,46.0,137.0,50.0,52.0,106.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,87.0,151.0
Hsa-Mir-579_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-579_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-580_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-580_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-582_3p,20.0,8.0,11.0,24.0,28.0,27.0,5.0,10.0,10.0,5.0,28.0,9.0,3.0,3.0,36.0,17.0,11.0,9.0
Hsa-Mir-582_5p*,26.0,6.0,3.0,12.0,10.0,10.0,11.0,16.0,27.0,17.0,13.0,0.0,2.0,0.0,4.0,9.0,5.0,20.0
Hsa-Mir-584_3p*,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-584_5p,47.0,51.0,127.0,82.0,166.0,233.0,5.0,21.0,12.0,11.0,0.0,14.0,8.0,23.0,17.0,13.0,32.0,36.0
Hsa-Mir-585_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-585_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-588_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-588_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-589_3p*,9.0,0.0,11.0,5.0,2.0,2.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Hsa-Mir-589_5p,19.0,14.0,30.0,18.0,24.0,4.0,17.0,18.0,7.0,29.0,11.0,12.0,8.0,6.0,8.0,8.0,12.0,20.0
Hsa-Mir-590_3p,27.0,19.0,5.0,9.0,13.0,16.0,4.0,4.0,9.0,5.0,12.0,6.0,0.0,0.0,9.0,6.0,12.0,19.0
Hsa-Mir-590_5p*,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-592_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-592_5p,29.0,18.0,14.0,34.0,26.0,3.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,0.0,5.0,5.0,12.0,10.0
Hsa-Mir-597_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-597_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-598_3p,12.0,14.0,0.0,9.0,6.0,25.0,18.0,12.0,20.0,0.0,6.0,0.0,7.0,14.0,33.0,4.0,20.0,0.0
Hsa-Mir-598_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-599_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-599_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-605-v1_3p/605-v2_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-605-v1_5p*/605-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-615_3p,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-615_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-616_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-616_5p,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
Hsa-Mir-624_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-624_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hsa-Mir-625_3p,7.0,14.0,25.0,5.0,4.0,3.0,24.0,15.0,5.0,13.0,0.0,7.0,0.0,2.0,3.0,8.0,26.0,4.0
Hsa-Mir-625_5p,8.0,3.0,7.0,5.0,4.0,2.0,9.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,18.0,4.0
Hsa-Mir-628_3p*,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0
Hsa-Mir-628_5p,9.0,9.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,10.0,0.0,2.0,6.0
Hsa-Mir-629_3p*,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Hsa-Mir-629_5p,0.0,4.0,7.0,15.0,4.0,7.0,6.0,10.0,0.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,7.0,7.0
Hsa-Mir-642_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-642_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-651_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-651_5p,9.0,2.0,0.0,6.0,3.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
Hsa-Mir-6529_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6529_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-652_3p,57.0,22.0,86.0,40.0,58.0,55.0,87.0,134.0,38.0,30.0,18.0,12.0,46.0,95.0,91.0,27.0,87.0,31.0
Hsa-Mir-652_5p*,2.0,5.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,7.0
Hsa-Mir-653_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-653_5p,2.0,9.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
Hsa-Mir-670_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-670_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6715_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6715_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-671_3p,23.0,27.0,25.0,9.0,27.0,20.0,0.0,7.0,5.0,27.0,15.0,28.0,14.0,12.0,6.0,8.0,21.0,15.0
Hsa-Mir-671_5p,8.0,0.0,3.0,4.0,6.0,6.0,8.0,7.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,11.0,4.0
Hsa-Mir-675_3p,8.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,24.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-675_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-676_3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-676_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6798_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6798_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7-P1_3p*,11.0,9.0,5.0,0.0,16.0,8.0,19.0,14.0,9.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,19.0,6.0
Hsa-Mir-7-P1_5p/7-P2_5p/7-P3_5p,22.0,16.0,33.0,6.0,132.0,37.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,23.0,21.0
Hsa-Mir-7-P2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7-P3_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7151_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7151_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-744_3p*,0.0,3.0,0.0,0.0,6.0,5.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0
Hsa-Mir-744_5p,76.0,78.0,98.0,16.0,28.0,18.0,52.0,16.0,27.0,124.0,70.0,112.0,82.0,50.0,20.0,19.0,37.0,26.0
Hsa-Mir-760_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-760_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-766_3p,13.0,3.0,13.0,6.0,2.0,0.0,0.0,0.0,2.0,17.0,5.0,21.0,6.0,4.0,0.0,2.0,11.0,0.0
Hsa-Mir-766_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Hsa-Mir-769_3p*,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-769_5p,241.0,116.0,204.0,75.0,168.0,105.0,109.0,189.0,80.0,121.0,87.0,72.0,92.0,164.0,127.0,67.0,365.0,107.0
Hsa-Mir-770_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-770_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7854_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7854_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-8-P1a_3p,434.0,806.0,872.0,855.0,511.0,1246.0,405.0,734.0,478.0,41.0,42.0,28.0,74.0,69.0,235.0,429.0,816.0,299.0
Hsa-Mir-8-P1a_5p*,51.0,42.0,81.0,121.0,102.0,158.0,32.0,55.0,25.0,0.0,0.0,6.0,5.0,0.0,17.0,52.0,68.0,35.0
Hsa-Mir-8-P1b_3p,3370.0,10040.0,1986.0,2552.0,2622.0,6311.0,1090.0,2209.0,2355.0,59.0,33.0,62.0,485.0,986.0,3969.0,2118.0,2331.0,1149.0
Hsa-Mir-8-P1b_5p*,93.0,111.0,35.0,78.0,197.0,96.0,43.0,39.0,26.0,0.0,0.0,0.0,2.0,10.0,43.0,70.0,78.0,65.0
Hsa-Mir-8-P2a_3p,1997.0,3818.0,8191.0,4901.0,1938.0,2787.0,2950.0,4949.0,1934.0,230.0,106.0,210.0,213.0,234.0,317.0,1929.0,5862.0,2865.0
